encoder,gold_mode,gold_length,variant,label,case_id,task_id,gold_text,answer,cosine_similarity
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hi,wrong_hard,largest_ocean__hi__wrong_hard,largest_ocean,पृथ्वी का सबसे बड़ा महासागर प्रशांत महासागर है।,पृथ्वी का सबसे बड़ा महासागर अटलांटिक महासागर है।,0.9806630611419678
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hinglish,correct,largest_ocean__hinglish,largest_ocean,Prithvi ka sabse bada mahasagar Prashant Mahasagar hai.,"सबसे बड़ा महासागर प्रशांत महासागर (Pacific Ocean) है, जो पृथ्वी के कुल समुद्री क्षेत्र का लगभग 46% हिस्सा घेरता है।",0.521293044090271
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hinglish,wrong_subtle,largest_ocean__hinglish__wrong_subtle,largest_ocean,Prithvi ka sabse bada mahasagar Prashant Mahasagar hai.,Prashant Mahasagar Prithvi ka sabse chhota mahasagar hai.,0.9331408739089966
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hinglish,wrong_hard,largest_ocean__hinglish__wrong_hard,largest_ocean,Prithvi ka sabse bada mahasagar Prashant Mahasagar hai.,Prithvi ka sabse bada mahasagar Atlantic Mahasagar hai.,0.8900120854377747
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,en,correct,sun_rise_direction__en,sun_rise_direction,The sun rises in the east.,"The sun rises in the east, because the Earth rotates from west to east, making the sun appear to move across the eastern horizon.",0.7925536632537842
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,en,wrong_subtle,sun_rise_direction__en__wrong_subtle,sun_rise_direction,The sun rises in the east.,The sun rises in the north-east.,0.9382588863372803
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,en,wrong_hard,sun_rise_direction__en__wrong_hard,sun_rise_direction,The sun rises in the east.,The sun rises in the west.,0.8939043879508972
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hi,correct,sun_rise_direction__hi,sun_rise_direction,सूर्य पूर्व दिशा में उगता है।,सूर्य पूर्व दिशा में उगता है। यह पृथ्वी के घूर्णन के कारण होता है।,0.9219669103622437
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hi,wrong_subtle,sun_rise_direction__hi__wrong_subtle,sun_rise_direction,सूर्य पूर्व दिशा में उगता है।,सूर्य उत्तर-पूर्व दिशा में उगता है।,0.9609861373901367
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hi,wrong_hard,sun_rise_direction__hi__wrong_hard,sun_rise_direction,सूर्य पूर्व दिशा में उगता है।,सूर्य पश्चिम दिशा में उगता है।,0.9516985416412354
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hinglish,correct,sun_rise_direction__hinglish,sun_rise_direction,Suraj purab disha mein ugta hai.,Suraj purvi (east) disha mein ugta hai. Isse din ki shuruaat hoti hai aur prakash ki pehli kiranen dharti par pahunchtī hain.,0.8011218905448914
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hinglish,wrong_subtle,sun_rise_direction__hinglish__wrong_subtle,sun_rise_direction,Suraj purab disha mein ugta hai.,Suraj uttar-purab disha mein ugta hai.,0.9357029795646667
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hinglish,wrong_hard,sun_rise_direction__hinglish__wrong_hard,sun_rise_direction,Suraj purab disha mein ugta hai.,Suraj paschim disha mein ugta hai.,0.8779840469360352
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,en,correct,days_in_leap_year__en,days_in_leap_year,A leap year has 366 days.,A leap year has 366 days. The extra day is added to February to keep the calendar year synchronized with the astronomical year.,0.8380072116851807
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,en,wrong_subtle,days_in_leap_year__en__wrong_subtle,days_in_leap_year,A leap year has 366 days.,A leap year has 365 days.,0.8928610682487488
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,en,wrong_hard,days_in_leap_year__en__wrong_hard,days_in_leap_year,A leap year has 366 days.,A leap year has 400 days.,0.8624274134635925
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hi,correct,days_in_leap_year__hi,days_in_leap_year,एक लीप वर्ष में 366 दिन होते हैं।,"एक लीप वर्ष में 366 दिन होते हैं, क्योंकि 29 फरवरी को जोड़कर सामान्य 365 दिनों से एक दिन अधिक हो जाता है।",0.8004841208457947
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hi,wrong_subtle,days_in_leap_year__hi__wrong_subtle,days_in_leap_year,एक लीप वर्ष में 366 दिन होते हैं।,एक लीप वर्ष में 365 दिन होते हैं।,0.8198883533477783
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hi,wrong_hard,days_in_leap_year__hi__wrong_hard,days_in_leap_year,एक लीप वर्ष में 366 दिन होते हैं।,एक लीप वर्ष में 400 दिन होते हैं।,0.8936736583709717
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hinglish,correct,days_in_leap_year__hinglish,days_in_leap_year,Ek leap year mein 366 din hote hain.,"एक लीप वर्ष में 366 दिन होते हैं, क्योंकि फरवरी में एक अतिरिक्त दिन (29 फरवरी) जोड़ दिया जाता है।",0.5082754492759705
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hinglish,wrong_subtle,days_in_leap_year__hinglish__wrong_subtle,days_in_leap_year,Ek leap year mein 366 din hote hain.,Ek leap year mein 365 din hote hain.,0.9421638250350952
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hinglish,wrong_hard,days_in_leap_year__hinglish__wrong_hard,days_in_leap_year,Ek leap year mein 366 din hote hain.,Ek leap year mein 400 din hote hain.,0.8860323429107666
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,en,correct,father_of_nation_india__en,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,"Mahatma Gandhi is known as the Father of the Nation in India, having led the non‑violent struggle for independence from British rule.",0.8881713151931763
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,en,wrong_subtle,father_of_nation_india__en__wrong_subtle,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,Mahatma Gandhi is known as the Netaji of India.,0.7269688844680786
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,en,wrong_hard,father_of_nation_india__en__wrong_hard,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,Jawaharlal Nehru is known as the Father of the Nation in India.,0.8576676249504089
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hi,wrong_subtle,father_of_nation_india__hi__wrong_subtle,father_of_nation_india,भारत में महात्मा गांधी को राष्ट्रपिता के रूप में जाना जाता है।,महात्मा गांधी को भारत का नेताजी कहा जाता है।,0.9345651268959045
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hi,wrong_hard,father_of_nation_india__hi__wrong_hard,father_of_nation_india,भारत में महात्मा गांधी को राष्ट्रपिता के रूप में जाना जाता है।,भारत में जवाहरलाल नेहरू को राष्ट्रपिता के रूप में जाना जाता है।,0.9438278675079346
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hinglish,correct,father_of_nation_india__hinglish,father_of_nation_india,Bharat mein Mahatma Gandhi ko rashtrapita ke roop mein jana jata hai.,"भारत में राष्ट्रपिता के रूप में महात्मा गांधी को जाना जाता है, क्योंकि उन्होंने स्वतंत्रता संग्राम में अहिंसात्मक संघर्ष के माध्यम से देश को स्वतंत्रता दिलाई।",0.4230923652648926
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hinglish,wrong_subtle,father_of_nation_india__hinglish__wrong_subtle,father_of_nation_india,Bharat mein Mahatma Gandhi ko rashtrapita ke roop mein jana jata hai.,Mahatma Gandhi ko Bharat ka Netaji kaha jata hai.,0.8029115200042725
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hinglish,wrong_hard,father_of_nation_india__hinglish__wrong_hard,father_of_nation_india,Bharat mein Mahatma Gandhi ko rashtrapita ke roop mein jana jata hai.,Bharat mein Jawaharlal Nehru ko rashtrapita ke roop mein jana jata hai.,0.919336199760437
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,en,correct,boiling_point_water_c__en,boiling_point_water_c,Water boils at 100 degrees Celsius at sea level.,Water boils at 100 °C at sea level. This is the standard boiling point under normal atmospheric pressure.,0.8631963729858398
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,en,wrong_subtle,boiling_point_water_c__en__wrong_subtle,boiling_point_water_c,Water boils at 100 degrees Celsius at sea level.,Water boils at 0 degrees Celsius at sea level.,0.9016880989074707
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,en,wrong_hard,boiling_point_water_c__en__wrong_hard,boiling_point_water_c,Water boils at 100 degrees Celsius at sea level.,Water boils at 50 degrees Celsius at sea level.,0.9461038708686829
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hi,correct,boiling_point_water_c__hi,boiling_point_water_c,समुद्र तल पर पानी 100 डिग्री सेल्सियस पर उबलता है।,समुद्र तल पर पानी 100 °C पर उबलता है। यह मान मानक वायुमंडलीय दबाव (1 atm) पर लागू होता है।,0.7431644797325134
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hi,wrong_subtle,boiling_point_water_c__hi__wrong_subtle,boiling_point_water_c,समुद्र तल पर पानी 100 डिग्री सेल्सियस पर उबलता है।,समुद्र तल पर पानी 0 डिग्री सेल्सियस पर उबलता है।,0.9580311179161072
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hi,wrong_hard,boiling_point_water_c__hi__wrong_hard,boiling_point_water_c,समुद्र तल पर पानी 100 डिग्री सेल्सियस पर उबलता है।,समुद्र तल पर पानी 50 डिग्री सेल्सियस पर उबलता है।,0.9542198181152344
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hinglish,correct,boiling_point_water_c__hinglish,boiling_point_water_c,Samudra tal par pani 100 degree Celsius par ubalta hai.,पानी समुद्र तल पर मानक वायुमंडलीय दाब (1 atm) पर 100 °C पर उबलता है।,0.6449071168899536
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hinglish,wrong_subtle,boiling_point_water_c__hinglish__wrong_subtle,boiling_point_water_c,Samudra tal par pani 100 degree Celsius par ubalta hai.,Samudra tal par pani 0 degree Celsius par ubalta hai.,0.954161524772644
sentence-transformers/all-MiniLM-L6-v2,same_language_gold,full_sentence,hinglish,wrong_hard,boiling_point_water_c__hinglish__wrong_hard,boiling_point_water_c,Samudra tal par pani 100 degree Celsius par ubalta hai.,Samudra tal par pani 50 degree Celsius par ubalta hai.,0.9721037745475769
sentence-transformers/LaBSE,english_gold,short,en,correct,capital_maharashtra__en,capital_maharashtra,Mumbai,"Mumbai is the capital of Maharashtra, and it is also the largest city in India.",0.5127702355384827
sentence-transformers/LaBSE,english_gold,short,en,wrong_subtle,capital_maharashtra__en__wrong_subtle,capital_maharashtra,Mumbai,Mumbai is the capital of India.,0.6170204281806946
sentence-transformers/LaBSE,english_gold,short,en,wrong_hard,capital_maharashtra__en__wrong_hard,capital_maharashtra,Mumbai,The capital of Maharashtra is Chennai.,0.28499776124954224
sentence-transformers/LaBSE,english_gold,short,hi,correct,capital_maharashtra__hi,capital_maharashtra,Mumbai,महाराष्ट्र की राजधानी मुंबई है। यह भारत का एक प्रमुख आर्थिक और सांस्कृतिक केंद्र है।,0.46552425622940063
sentence-transformers/LaBSE,english_gold,short,hi,wrong_subtle,capital_maharashtra__hi__wrong_subtle,capital_maharashtra,Mumbai,मुंबई भारत की राजधानी है।,0.5628823041915894
sentence-transformers/LaBSE,english_gold,short,hi,wrong_hard,capital_maharashtra__hi__wrong_hard,capital_maharashtra,Mumbai,महाराष्ट्र की राजधानी चेन्नई है।,0.3248506188392639
sentence-transformers/LaBSE,english_gold,short,hinglish,correct,capital_maharashtra__hinglish,capital_maharashtra,Mumbai,"Maharashtra ki rajdhani Mumbai hai, jo ki Bharat ka ek mahatvapurn arthik aur samajik kendra bhi hai.",0.46962952613830566
sentence-transformers/LaBSE,english_gold,short,hinglish,wrong_subtle,capital_maharashtra__hinglish__wrong_subtle,capital_maharashtra,Mumbai,Mumbai Bharat ki rajdhani hai.,0.5339611768722534
sentence-transformers/LaBSE,english_gold,short,hinglish,wrong_hard,capital_maharashtra__hinglish__wrong_hard,capital_maharashtra,Mumbai,Maharashtra ki rajdhani Chennai hai.,0.20244573056697845
sentence-transformers/LaBSE,english_gold,short,en,correct,planets_count__en,planets_count,Eight,"There are eight planets in our solar system. They are Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune.",0.19032138586044312
sentence-transformers/LaBSE,english_gold,short,en,wrong_subtle,planets_count__en__wrong_subtle,planets_count,Eight,"There are nine planets in our solar system, including Pluto.",0.20510031282901764
sentence-transformers/LaBSE,english_gold,short,en,wrong_hard,planets_count__en__wrong_hard,planets_count,Eight,There are twelve planets in our solar system.,0.12688390910625458
sentence-transformers/LaBSE,english_gold,short,hi,correct,planets_count__hi,planets_count,Eight,"हमारे सौर मंडल में 8 ग्रह हैं: बुध, शुक्र, पृथ्वी, मंगल, बृहस्पति, शनि, यूरेनस और नेपच्यून। यह संख्या 2006 में प्लूटो को बौना ग्रह घोषित करने के बाद तय हुई।",0.17619401216506958
sentence-transformers/LaBSE,english_gold,short,hi,wrong_subtle,planets_count__hi__wrong_subtle,planets_count,Eight,"हमारे सौर मंडल में नौ ग्रह हैं, जिसमें प्लूटो भी शामिल है।",0.19094635546207428
sentence-transformers/LaBSE,english_gold,short,hi,wrong_hard,planets_count__hi__wrong_hard,planets_count,Eight,हमारे सौर मंडल में बारह ग्रह हैं।,0.18551602959632874
sentence-transformers/LaBSE,english_gold,short,hinglish,correct,planets_count__hinglish,planets_count,Eight,"हमारे सौर मंडल में 8 ग्रह हैं: बुध, शुक्र, पृथ्वी, मंगल, बृहस्पति, शनि, यूरेनस और नेपच्यून।",0.18927088379859924
sentence-transformers/LaBSE,english_gold,short,hinglish,wrong_subtle,planets_count__hinglish__wrong_subtle,planets_count,Eight,"Hamare saur mandal mein nau grah hain, jismein Pluto bhi shamil hai.",0.025871898978948593
sentence-transformers/LaBSE,english_gold,short,hinglish,wrong_hard,planets_count__hinglish__wrong_hard,planets_count,Eight,Hamare saur mandal mein barah grah hain.,0.0212109237909317
sentence-transformers/LaBSE,english_gold,short,en,correct,freedom_year__en,freedom_year,1947,"India gained independence in 1947, following a prolonged struggle for freedom led by leaders such as Mahatma G",0.45943495631217957
sentence-transformers/LaBSE,english_gold,short,en,wrong_subtle,freedom_year__en__wrong_subtle,freedom_year,1947,India gained independence in 1948.,0.5291549563407898
sentence-transformers/LaBSE,english_gold,short,en,wrong_hard,freedom_year__en__wrong_hard,freedom_year,1947,India gained independence in 1857.,0.4738721549510956
sentence-transformers/LaBSE,english_gold,short,hi,correct,freedom_year__hi,freedom_year,1947,"भारत को 1947 में स्वतंत्रता मिली, जो 15 अगस्त 1947 को प्राप्त हुई।",0.5327181816101074
sentence-transformers/LaBSE,english_gold,short,hi,wrong_subtle,freedom_year__hi__wrong_subtle,freedom_year,1947,भारत को 1948 में स्वतंत्रता मिली।,0.5479112267494202
sentence-transformers/LaBSE,english_gold,short,hi,wrong_hard,freedom_year__hi__wrong_hard,freedom_year,1947,भारत को 1857 में स्वतंत्रता मिली।,0.5094581842422485
sentence-transformers/LaBSE,english_gold,short,hinglish,correct,freedom_year__hinglish,freedom_year,1947,"1947, 15 अगस्त 1947 को भारत को आज़ादी मिली।",0.5335061550140381
sentence-transformers/LaBSE,english_gold,short,hinglish,wrong_subtle,freedom_year__hinglish__wrong_subtle,freedom_year,1947,Bharat ko 1948 mein aazadi mili.,0.5160834789276123
sentence-transformers/LaBSE,english_gold,short,hinglish,wrong_hard,freedom_year__hinglish__wrong_hard,freedom_year,1947,Bharat ko 1857 mein aazadi mili.,0.4504736661911011
sentence-transformers/LaBSE,english_gold,short,en,correct,water_formula__en,water_formula,H2O,The chemical formula of water is H₂O. It indicates that each molecule contains two hydrogen atoms bonded to one oxygen atom.,0.5214373469352722
sentence-transformers/LaBSE,english_gold,short,en,wrong_subtle,water_formula__en__wrong_subtle,water_formula,H2O,The chemical formula of water is H2O2.,0.5863913893699646
sentence-transformers/LaBSE,english_gold,short,en,wrong_hard,water_formula__en__wrong_hard,water_formula,H2O,The chemical formula of water is CO2.,0.43202710151672363
sentence-transformers/LaBSE,english_gold,short,hi,correct,water_formula__hi,water_formula,H2O,पानी का रासायनिक सूत्र H₂O है। यह दो हाइड्रोजन परमाणु और एक ऑक्सीजन परमाणु से बना होता है।,0.4929242730140686
sentence-transformers/LaBSE,english_gold,short,hi,wrong_subtle,water_formula__hi__wrong_subtle,water_formula,H2O,पानी का रासायनिक सूत्र H2O2 है।,0.5524383783340454
sentence-transformers/LaBSE,english_gold,short,hi,wrong_hard,water_formula__hi__wrong_hard,water_formula,H2O,पानी का रासायनिक सूत्र CO2 है।,0.4485335946083069
sentence-transformers/LaBSE,english_gold,short,hinglish,correct,water_formula__hinglish,water_formula,H2O,पानी का रासायनिक सूत्र H₂O है। यह दो हाइड्रोजन और एक ऑक्सीजन परमाणु से बना होता है।,0.4972251057624817
sentence-transformers/LaBSE,english_gold,short,hinglish,wrong_subtle,water_formula__hinglish__wrong_subtle,water_formula,H2O,Pani ka rasayanik sutra H2O2 hai.,0.6149340867996216
sentence-transformers/LaBSE,english_gold,short,hinglish,wrong_hard,water_formula__hinglish__wrong_hard,water_formula,H2O,Pani ka rasayanik sutra CO2 hai.,0.28462672233581543
sentence-transformers/LaBSE,english_gold,short,en,correct,national_animal_india__en,national_animal_india,Bengal tiger,"The national animal of India is the Bengal tiger (Panthera tigris tigris). It symbolizes strength, grace, and the rich wildlife heritage of the country.",0.5214888453483582
sentence-transformers/LaBSE,english_gold,short,en,wrong_subtle,national_animal_india__en__wrong_subtle,national_animal_india,Bengal tiger,The national animal of India is the Siberian tiger.,0.36726897954940796
sentence-transformers/LaBSE,english_gold,short,en,wrong_hard,national_animal_india__en__wrong_hard,national_animal_india,Bengal tiger,The national animal of India is the lion.,0.2975867986679077
sentence-transformers/LaBSE,english_gold,short,hi,correct,national_animal_india__hi,national_animal_india,Bengal tiger,"भारत का राष्ट्रीय पशु बंगाल टाइगर है, जो देश के समृद्ध वन्यजीवन का प्रतीक माना जाता है।",0.4747893214225769
sentence-transformers/LaBSE,english_gold,short,hi,wrong_subtle,national_animal_india__hi__wrong_subtle,national_animal_india,Bengal tiger,भारत का राष्ट्रीय पशु साइबेरियाई टाइगर है।,0.4079054594039917
sentence-transformers/LaBSE,english_gold,short,hi,wrong_hard,national_animal_india__hi__wrong_hard,national_animal_india,Bengal tiger,भारत का राष्ट्रीय पशु शेर है।,0.3248053789138794
sentence-transformers/LaBSE,english_gold,short,hinglish,correct,national_animal_india__hinglish,national_animal_india,Bengal tiger,भारत का राष्ट्रीय पशु बाघ है। यह देश के समृद्ध वन्यजीवन और सांस्कृतिक विरासत का प्रतीक माना जाता है।,0.3845178484916687
sentence-transformers/LaBSE,english_gold,short,hinglish,wrong_subtle,national_animal_india__hinglish__wrong_subtle,national_animal_india,Bengal tiger,Bharat ka rashtriya pashu Siberian tiger hai.,0.2746691405773163
sentence-transformers/LaBSE,english_gold,short,hinglish,wrong_hard,national_animal_india__hinglish__wrong_hard,national_animal_india,Bengal tiger,Bharat ka rashtriya pashu sher hai.,0.03669913858175278
sentence-transformers/LaBSE,english_gold,short,en,correct,largest_ocean__en,largest_ocean,Pacific Ocean,"The Pacific Ocean is the largest ocean on Earth, covering about 46.6 million square miles and containing more than 30 % of the planet’s surface.",0.38732263445854187
sentence-transformers/LaBSE,english_gold,short,en,wrong_subtle,largest_ocean__en__wrong_subtle,largest_ocean,Pacific Ocean,The Pacific Ocean is the smallest ocean on Earth.,0.5548075437545776
sentence-transformers/LaBSE,english_gold,short,en,wrong_hard,largest_ocean__en__wrong_hard,largest_ocean,Pacific Ocean,The largest ocean on Earth is the Atlantic Ocean.,0.4641292691230774
sentence-transformers/LaBSE,english_gold,short,hi,correct,largest_ocean__hi,largest_ocean,Pacific Ocean,पृथ्वी का सबसे बड़ा महासागर प्रशांत महासागर है। यह दुनिया का सबसे बड़ा और गहरा महासागर है।,0.4851841330528259
sentence-transformers/LaBSE,english_gold,short,hi,wrong_subtle,largest_ocean__hi__wrong_subtle,largest_ocean,Pacific Ocean,प्रशांत महासागर पृथ्वी का सबसे छोटा महासागर है।,0.5040243864059448
sentence-transformers/LaBSE,english_gold,short,hi,wrong_hard,largest_ocean__hi__wrong_hard,largest_ocean,Pacific Ocean,पृथ्वी का सबसे बड़ा महासागर अटलांटिक महासागर है।,0.45804929733276367
sentence-transformers/LaBSE,english_gold,short,hinglish,correct,largest_ocean__hinglish,largest_ocean,Pacific Ocean,"सबसे बड़ा महासागर प्रशांत महासागर (Pacific Ocean) है, जो पृथ्वी के कुल समुद्री क्षेत्र का लगभग 46% हिस्सा घेरता है।",0.4720548391342163
sentence-transformers/LaBSE,english_gold,short,hinglish,wrong_subtle,largest_ocean__hinglish__wrong_subtle,largest_ocean,Pacific Ocean,Prashant Mahasagar Prithvi ka sabse chhota mahasagar hai.,0.18306049704551697
sentence-transformers/LaBSE,english_gold,short,hinglish,wrong_hard,largest_ocean__hinglish__wrong_hard,largest_ocean,Pacific Ocean,Prithvi ka sabse bada mahasagar Atlantic Mahasagar hai.,0.39225995540618896
sentence-transformers/LaBSE,english_gold,short,en,correct,sun_rise_direction__en,sun_rise_direction,East,"The sun rises in the east, because the Earth rotates from west to east, making the sun appear to move across the eastern horizon.",0.3210495710372925
sentence-transformers/LaBSE,english_gold,short,en,wrong_subtle,sun_rise_direction__en__wrong_subtle,sun_rise_direction,East,The sun rises in the north-east.,0.4464879631996155
sentence-transformers/LaBSE,english_gold,short,en,wrong_hard,sun_rise_direction__en__wrong_hard,sun_rise_direction,East,The sun rises in the west.,0.40513861179351807
sentence-transformers/LaBSE,english_gold,short,hi,correct,sun_rise_direction__hi,sun_rise_direction,East,सूर्य पूर्व दिशा में उगता है। यह पृथ्वी के घूर्णन के कारण होता है।,0.4056837558746338
sentence-transformers/LaBSE,english_gold,short,hi,wrong_subtle,sun_rise_direction__hi__wrong_subtle,sun_rise_direction,East,सूर्य उत्तर-पूर्व दिशा में उगता है।,0.4439926743507385
sentence-transformers/LaBSE,english_gold,short,hi,wrong_hard,sun_rise_direction__hi__wrong_hard,sun_rise_direction,East,सूर्य पश्चिम दिशा में उगता है।,0.41919785737991333
sentence-transformers/LaBSE,english_gold,short,hinglish,correct,sun_rise_direction__hinglish,sun_rise_direction,East,Suraj purvi (east) disha mein ugta hai. Isse din ki shuruaat hoti hai aur prakash ki pehli kiranen dharti par pahunchtī hain.,0.3199087977409363
sentence-transformers/LaBSE,english_gold,short,hinglish,wrong_subtle,sun_rise_direction__hinglish__wrong_subtle,sun_rise_direction,East,Suraj uttar-purab disha mein ugta hai.,0.11635155975818634
sentence-transformers/LaBSE,english_gold,short,hinglish,wrong_hard,sun_rise_direction__hinglish__wrong_hard,sun_rise_direction,East,Suraj paschim disha mein ugta hai.,0.09445448219776154
sentence-transformers/LaBSE,english_gold,short,en,correct,days_in_leap_year__en,days_in_leap_year,366,A leap year has 366 days. The extra day is added to February to keep the calendar year synchronized with the astronomical year.,0.46705177426338196
sentence-transformers/LaBSE,english_gold,short,en,wrong_subtle,days_in_leap_year__en__wrong_subtle,days_in_leap_year,366,A leap year has 365 days.,0.4892621636390686
sentence-transformers/LaBSE,english_gold,short,en,wrong_hard,days_in_leap_year__en__wrong_hard,days_in_leap_year,366,A leap year has 400 days.,0.32266610860824585
sentence-transformers/LaBSE,english_gold,short,hi,correct,days_in_leap_year__hi,days_in_leap_year,366,"एक लीप वर्ष में 366 दिन होते हैं, क्योंकि 29 फरवरी को जोड़कर सामान्य 365 दिनों से एक दिन अधिक हो जाता है।",0.41830557584762573
sentence-transformers/LaBSE,english_gold,short,hi,wrong_subtle,days_in_leap_year__hi__wrong_subtle,days_in_leap_year,366,एक लीप वर्ष में 365 दिन होते हैं।,0.4851841926574707
sentence-transformers/LaBSE,english_gold,short,hi,wrong_hard,days_in_leap_year__hi__wrong_hard,days_in_leap_year,366,एक लीप वर्ष में 400 दिन होते हैं।,0.34386682510375977
sentence-transformers/LaBSE,english_gold,short,hinglish,correct,days_in_leap_year__hinglish,days_in_leap_year,366,"एक लीप वर्ष में 366 दिन होते हैं, क्योंकि फरवरी में एक अतिरिक्त दिन (29 फरवरी) जोड़ दिया जाता है।",0.4226706027984619
sentence-transformers/LaBSE,english_gold,short,hinglish,wrong_subtle,days_in_leap_year__hinglish__wrong_subtle,days_in_leap_year,366,Ek leap year mein 365 din hote hain.,0.4805639982223511
sentence-transformers/LaBSE,english_gold,short,hinglish,wrong_hard,days_in_leap_year__hinglish__wrong_hard,days_in_leap_year,366,Ek leap year mein 400 din hote hain.,0.24545612931251526
sentence-transformers/LaBSE,english_gold,short,en,correct,father_of_nation_india__en,father_of_nation_india,Mahatma Gandhi,"Mahatma Gandhi is known as the Father of the Nation in India, having led the non‑violent struggle for independence from British rule.",0.5367963314056396
sentence-transformers/LaBSE,english_gold,short,en,wrong_subtle,father_of_nation_india__en__wrong_subtle,father_of_nation_india,Mahatma Gandhi,Mahatma Gandhi is known as the Netaji of India.,0.7165650129318237
sentence-transformers/LaBSE,english_gold,short,en,wrong_hard,father_of_nation_india__en__wrong_hard,father_of_nation_india,Mahatma Gandhi,Jawaharlal Nehru is known as the Father of the Nation in India.,0.2221623957157135
sentence-transformers/LaBSE,english_gold,short,hi,wrong_subtle,father_of_nation_india__hi__wrong_subtle,father_of_nation_india,Mahatma Gandhi,महात्मा गांधी को भारत का नेताजी कहा जाता है।,0.6337730288505554
sentence-transformers/LaBSE,english_gold,short,hi,wrong_hard,father_of_nation_india__hi__wrong_hard,father_of_nation_india,Mahatma Gandhi,भारत में जवाहरलाल नेहरू को राष्ट्रपिता के रूप में जाना जाता है।,0.2947198152542114
sentence-transformers/LaBSE,english_gold,short,hinglish,correct,father_of_nation_india__hinglish,father_of_nation_india,Mahatma Gandhi,"भारत में राष्ट्रपिता के रूप में महात्मा गांधी को जाना जाता है, क्योंकि उन्होंने स्वतंत्रता संग्राम में अहिंसात्मक संघर्ष के माध्यम से देश को स्वतंत्रता दिलाई।",0.4441297650337219
sentence-transformers/LaBSE,english_gold,short,hinglish,wrong_subtle,father_of_nation_india__hinglish__wrong_subtle,father_of_nation_india,Mahatma Gandhi,Mahatma Gandhi ko Bharat ka Netaji kaha jata hai.,0.7572968006134033
sentence-transformers/LaBSE,english_gold,short,hinglish,wrong_hard,father_of_nation_india__hinglish__wrong_hard,father_of_nation_india,Mahatma Gandhi,Bharat mein Jawaharlal Nehru ko rashtrapita ke roop mein jana jata hai.,0.19789668917655945
sentence-transformers/LaBSE,english_gold,short,en,correct,boiling_point_water_c__en,boiling_point_water_c,100 degrees Celsius,Water boils at 100 °C at sea level. This is the standard boiling point under normal atmospheric pressure.,0.5393106937408447
sentence-transformers/LaBSE,english_gold,short,en,wrong_subtle,boiling_point_water_c__en__wrong_subtle,boiling_point_water_c,100 degrees Celsius,Water boils at 0 degrees Celsius at sea level.,0.43123704195022583
sentence-transformers/LaBSE,english_gold,short,en,wrong_hard,boiling_point_water_c__en__wrong_hard,boiling_point_water_c,100 degrees Celsius,Water boils at 50 degrees Celsius at sea level.,0.4573912024497986
